GeneID,AverageFPKM
Glyma.01G129100.Wm82.a4.v1,4.56377
Glyma.01G129400.Wm82.a4.v1,3.98395
Glyma.01G128700.Wm82.a4.v1,1.83684
Glyma.01G131500.Wm82.a4.v1,2.11104
Glyma.01G132300.Wm82.a4.v1,1.23329
Glyma.01G132400.Wm82.a4.v1,2.69495
Glyma.01G132000.Wm82.a4.v1,9.79353
Glyma.01G133400.Wm82.a4.v1,9.69195
Glyma.01G134700.Wm82.a4.v1,10.0904
Glyma.01G134600.Wm82.a4.v1,1.67302
Glyma.01G134400.Wm82.a4.v1,2.04636
Glyma.01G134800.Wm82.a4.v1,3.62332
Glyma.01G135900.Wm82.a4.v1,1.81397
Glyma.01G136000.Wm82.a4.v1,4.42328
Glyma.01G136100.Wm82.a4.v1,1.73401
Glyma.01G136500.Wm82.a4.v1,1.16091
Glyma.01G136300.Wm82.a4.v1,1.40724
Glyma.01G137100.Wm82.a4.v1,4.46355
Glyma.01G138300.Wm82.a4.v1,3.02922
Glyma.01G139000.Wm82.a4.v1,1.16205
Glyma.01G138800.Wm82.a4.v1,2.43994
Glyma.01G139633.Wm82.a4.v1,1.45113
Glyma.01G132500.Wm82.a4.v1,297.998
Glyma.01G139600.Wm82.a4.v1,4.77688
Glyma.01G140200.Wm82.a4.v1,1.38041
Glyma.01G140600.Wm82.a4.v1,1.16124
Glyma.01G142300.Wm82.a4.v1,1.72027
Glyma.01G142900.Wm82.a4.v1,3.55978
Glyma.01G143100.Wm82.a4.v1,2.10421
Glyma.01G144800.Wm82.a4.v1,1.78258
Glyma.01G145000.Wm82.a4.v1,2.40947
Glyma.01G145300.Wm82.a4.v1,2.08785
Glyma.01G145200.Wm82.a4.v1,2.10604
Glyma.01G146500.Wm82.a4.v1,1.36901
Glyma.01G146100.Wm82.a4.v1,4.02393
Glyma.01G146400.Wm82.a4.v1,3.47383
Glyma.01G146900.Wm82.a4.v1,1.83384
Glyma.01G146600.Wm82.a4.v1,1.99058
Glyma.01G145400.Wm82.a4.v1,11.1461
Glyma.01G147700.Wm82.a4.v1,5.80178
Glyma.01G148100.Wm82.a4.v1,1.16739
Glyma.01G148300.Wm82.a4.v1,1.43495
Glyma.01G148800.Wm82.a4.v1,2.30148
Glyma.01G148500.Wm82.a4.v1,9.0062
Glyma.01G147800.Wm82.a4.v1,1.75787
Glyma.01G149400.Wm82.a4.v1,2.52953
