GeneID,AverageFPKM
Os04g0115500,1.46287
Os04g0115700,1.05188
Os04g0115650,1
Os04g0115600,1
Os04g0116200,1.06842
Os04g0111200,97.6047
Os04g0116800,1
Os04g0116900,1.02243
Os04g0116600,5.30633
Os04g0116650,1
Os04g0117150,1.01272
Os04g0117500,1
Os04g0117100,12.1373
Os04g0117300,1.01738
Os04g0117600,2.09876
Os04g0117900,2.17358
Os04g0117200,1.60953
ENSRNA049466729,1
ENSRNA049466796,1
ENSRNA049466778,1
Os04g0117250,1.05707
Os04g0118100,4.97705
Os04g0118800,1.00555
Os04g0118700,1.08921
Os04g0118500,5.4691
Os04g0118900,2.6259
Os04g0119000,2.86516
Os04g0119200,1.47869
Os04g0119300,3.6805
Os04g0119400,3.29009
Os04g0118400,9.23568
Os04g0118450,2.23394
Os04g0120000,1
Os04g0120100,1
Os04g0120300,1
Os04g0120350,1
Os04g0119800,2.30332
Os04g0121200,1
Os04g0121100,2.00595
Os04g0121300,1
Os04g0121800,1.18395
Os04g0122200,1
Os04g0122750,1
Os04g0121900,1.05836
Os04g0123800,1
Os04g0122000,1.08735
Os04g0124233,1
Os04g0126600,1
Os04g0125100,1.03117
Os04g0126800,1
Os04g0126500,1.00814
Os04g0126900,1.54789
Os04g0125700,1.00386
Os04g0125800,1
Os04g0127100,1
Os04g0127001,1.0049
Os04g0127600,1
Os04g0127300,1.00894
Os04g0127900,1
Os04g0128001,1
Os04g0127750,1
Os04g0127800,1
Os04g0127500,1.10462
Os04g0127550,1.03826
Os04g0127200,3.30841
Os04g0128700,1
Os04g0129200,1.05826
Os04g0128400,1
Os04g0128550,1
Os04g0128900,1.06287
Os04g0129050,1
Os04g0128300,3.3947
Os04g0129300,1.45857
Os04g0129350,1
Os04g0129400,1.67698
Os04g0130433,1
Os04g0131500,1
Os04g0131800,1
Os04g0131850,1
Os04g0129900,1.13629
Os04g0129600,2.23721
Os04g0132300,1.26757
Os04g0134101,1
Os04g0134800,1
Os04g0132900,1.1663
Os04g0132400,1
Os04g0132500,1
Os04g0131900,2.68799
Os04g0136016,1
Os04g0135400,1
Os04g0136000,1
Os04g0136200,1
Os04g0136802,1
Os04g0136700,2.04463
Os04g0129500,5.93505
Os04g0137450,1
Os04g0137201,1.08771
Os04g0136900,4.1549
Os04g0137550,1
Os04g0137883,1
Os04g0138432,1
Os04g0138800,1
Os04g0137500,5.60112
Os04g0119500,56.983
Os04g0139100,1
Os04g0139201,1
Os04g0140400,1
Os04g0140666,1
Os04g0141400,1
Os04g0141800,1
Os04g0142100,1
Os04g0143932,1
Os04g0142850,1.00564
Os04g0142400,1.73685
Os04g0143566,1.16621
Os04g0144300,1
Os04g0144266,1
Os04g0146300,1
Os04g0147200,1
Os04g0146800,2.92015
Os04g0147600,1.05429
Os04g0151700,1
Os04g0149400,1.40621
Os04g0150300,1.00374
Os04g0150500,1
Os04g0152000,1
Os04g0153200,1
Os04g0153475,1
Os04g0151900,2.11774
Os04g0152200,1
Os04g0152400,1
Os04g0152500,1.63557
Os04g0152975,1
Os04g0153000,1
Os04g0154000,1
Os04g0155000,1
Os04g0155200,1
Os04g0151800,3.22888
Os04g0154800,1.00792
Os04g0155500,1
Os04g0154599,1
Os04g0154700,1
Os04g0155750,1
Os04g0156000,1
Os04g0157300,1
ENSRNA049466805,1
Os04g0156200,1.41406
Os04g0161400,1.03157
Os04g0161100,1.56621
Os04g0158400,1
Os04g0158750,1
Os04g0161736,1
Os04g0161850,1
Os04g0160600,1.26537
Os04g0160801,1
Os04g0162600,1
Os04g0163425,1
Os04g0162500,1.21249
Os04g0162701,1.04947
Os04g0163700,1.47546
Os04g0162800,1
Os04g0162975,1
Os04g0163800,1.87062
Os04g0162100,2.26316
Os04g0162300,1
Os04g0164701,1
Os04g0165200,1
Os04g0164900,1.14139
Os04g0164300,2.49538
Os04g0165000,1
Os04g0165100,1
Os04g0165300,4.93058
Os04g0165600,1.23017
Os04g0165500,3.57975
Os04g0165400,4.5956
Os04g0165450,1
Os04g0165900,1
Os04g0166000,1.02454
Os04g0166500,1
Os04g0166300,4.00015
Os04g0167701,1
Os04g0167875,2.1631
Os04g0166600,1.07079
Os04g0167300,1
Os04g0166400,1.64472
Os04g0166450,1.1401
Os04g0167800,2.43463
Os04g0167851,1
Os04g0167900,1
Os04g0168000,1
Os04g0168100,1
Os04g0168300,1
Os04g0168400,1
Os04g0169300,1.77155
Os04g0169100,1.93213
Os04g0170866,1
Os04g0171232,1
Os04g0171600,1
Os04g0169500,3.0916
Os04g0169666,1.57469
Os04g0170166,1.14399
Os04g0170500,1.94131
Os04g0171800,2.07738
Os04g0172600,1
Os04g0172400,1.03245
Os04g0172100,2.18331
Os04g0172560,1.23521
Os04g0173800,1
Os04g0174200,1.08421
Os04g0174100,1.96711
Os04g0173300,2.54192
Os04g0174800,3.06216
Os04g0174850,1.49191
Os04g0175450,1
Os04g0175500,1
Os04g0174900,1.4889
Os04g0175000,1.36114
Os04g0175750,1.0786
Os04g0175600,3.5465
Os04g0176200,1
Os04g0175300,1.34714
Os04g0175400,1
Os04g0175900,2.37867
Os04g0177100,1
Os04g0177000,1.0264
Os04g0177300,1.00454
Os04g0177500,1
Os04g0177400,1.3207
Os04g0176300,1
Os04g0176400,1.0528
Os04g0165700,58.05
Os04g0165801,1
Os04g0179200,1
Os04g0180300,1
Os04g0179100,1.50542
Os04g0179700,1.00639
Os04g0178400,1.77438
Os04g0178300,1.27135
Os04g0177600,2.23159
Os04g0180900,1.1247
Os04g0180400,1
Os04g0180500,1.01263
Os04g0181300,1
Os04g0181901,1.07911
Os04g0181100,6.28505
Os04g0182300,1
Os04g0182400,1
Os04g0182600,2.15959
Os04g0182200,1.79641
Os04g0182225,1
Os04g0182250,1
Os04g0182650,2.26859
Os04g0182701,4.65043
Os04g0182800,3.98482
Os04g0182850,1
Os04g0182875,1
Os04g0182900,1
Os04g0185100,1.03813
Os04g0183300,1.04095
Os04g0183201,1
Os04g0183100,4.33827
Os04g0184900,1
Os04g0185000,1
Os04g0184100,1.12793
Os04g0184250,1
Os04g0183500,2.25767
Os04g0183401,1
Os04g0184450,1
Os04g0184500,1
Os04g0184801,1
Os04g0185600,1
Os04g0185500,4.42765
Os04g0186800,1
Os04g0187001,1
Os04g0188500,1
Os04g0189400,1
Os04g0189800,1
Os04g0188433,8.28673
Os04g0190000,1
Os04g0186400,2.8613
Os04g0186450,1
Os04g0191000,1
Os04g0191400,46.008
Os04g0192775,1
Os04g0193200,1
Os04g0191800,1.28109
Os04g0192350,1.19967
Os04g0193950,1
Os04g0193300,1.00539
Os04g0191600,1.07368
Os04g0194400,1
Os04g0194500,1.24821
Os04g0194600,1.13455
Os04g0194433,1
Os04g0194466,1
Os04g0194000,1.07821
Os04g0194200,1
Os04g0194800,2.00341
Os04g0191500,103.554
Os04g0195400,1
Os04g0195100,1.02853
Os04g0196200,2.21253
Os04g0196300,1.89484
Os04g0197100,1.56107
Os04g0197350,1
Os04g0197500,1.48256
Os04g0196600,1.29949
Os04g0196850,1
Os04g0199600,1
Os04g0197200,1.37579
Os04g0197275,1
Os04g0198733,3.18011
Os04g0200000,1.35352
Os04g0200400,1.05405
Os04g0200700,1.21238
Os04g0195000,6.36275
Os04g0194950,1
Os04g0201000,1.09515
Os04g0201200,1.08992
Os04g0201900,1.35915
Os04g0202500,1
Os04g0204000,1
Os04g0203400,1
Os04g0203300,1
Os04g0203450,1
Os04g0203600,1
Os04g0202700,1
Os04g0202800,1.14322
Os04g0201800,6.59622
Os04g0201500,3.7033
Os04g0202200,1.39666
Os04g0202300,1.06293
Os04g0204900,1
Os04g0204200,1.16083
Os04g0205000,1
Os04g0205101,1
Os04g0204100,1.01538
Os04g0204150,1
Os04g0205200,1.25318
Os04g0204300,1.18274
Os04g0204400,1.26087
Os04g0206100,1
Os04g0206000,1
Os04g0206300,1
Os04g0206500,1
Os04g0206600,1
Os04g0206650,1.00677
Os04g0208200,2.28473
Os04g0207501,1
Os04g0207600,1
Os04g0206350,1
Os04g0206450,1
Os04g0206401,1
Os04g0208400,1
Os04g0208425,1.00537
Os04g0206700,2.03648
Os04g0206850,1.02271
Os04g0208600,1
Os04g0208450,1.74547
Os04g0209200,1.11812
Os04g0208500,1
Os04g0208550,1
Os04g0208800,1
Os04g0208900,1.01739
Os04g0210250,1
Os04g0210700,1
Os04g0210800,1
Os04g0211700,1
Os04g0211900,1
Os04g0209300,2.41913
Os04g0209450,1.39489
Os04g0212450,1
Os04g0212700,1
Os04g0213100,1.0118
Os04g0213800,1
Os04g0217500,1
Os04g0206200,7.79673
Os04g0212200,3.27482
Os04g0217600,2.04131
Os04g0217900,1.91361
Os04g0218400,4.22112
Os04g0218100,2.42377
Os04g0218350,2.90137
Os04g0218600,1.42249
Os04g0218701,1.18363
Os04g0218900,2.00452
Os04g0219550,3.47927
Os04g0219200,1.97162
Os04g0219000,3.32764
Os04g0219800,1.54472
Os04g0219600,2.96409
Os04g0219700,1
Os04g0220501,1.16782
Os04g0221000,1.21124
Os04g0221450,1
Os04g0220300,2.32432
Os04g0220400,2.13379
Os04g0221300,2.33144
Os04g0221800,1
Os04g0222250,1
Os04g0222900,1
Os04g0223300,1.95468
Os04g0224200,1.14974
Os04g0223000,2.5668
Os04g0221600,5.77447
Os04g0223500,1.0105
Os04g0223600,1
Os04g0224600,3.10603
Os04g0223901,1.03372
Os04g0224000,1.73901
Os04g0225001,1
Os04g0225250,1
Os04g0225400,1
Os04g0225700,1
Os04g0224900,4.0859
Os04g0225100,1
Os04g0225067,1
Os04g0226666,1
Os04g0226800,1.00499
Os04g0227000,1.2928
Os04g0226600,1.52535
Os04g0226633,1
Os04g0226340,1.09414
Os04g0226400,2.14769
Os04g0227833,1
Os04g0227500,2.51074
Os04g0228100,1.00874
Os04g0228000,1.79362
Os04g0228600,1
Os04g0228400,1.25225
Os04g0228300,1.53448
Os04g0230501,1
Os04g0229100,2.35705
Os04g0231800,1.19357
Os04g0227100,2.45569
Os04g0227200,2.73304
Os04g0231200,1.31366
Os04g0231266,1
Os04g0234402,1
Os04g0234500,1
Os04g0233400,14.4491
Os04g0233851,1
ENSRNA049466678,1
ENSRNA049466596,1
ENSRNA049466512,1
ENSRNA049466702,1
ENSRNA049447734,1
ENSRNA049466614,1
ENSRNA049466486,1
ENSRNA049447741,1
ENSRNA049466667,1
ENSRNA049466581,1
ENSRNA049466739,1
ENSRNA049447757,1
ENSRNA049466562,1
ENSRNA049466653,1
ENSRNA049466643,1
ENSRNA049466546,1
ENSRNA049466845,1.89724
ENSRNA049466627,1
ENSRNA049466531,1
ENSRNA049466502,1
ENSRNA049466696,1
Os04g0243550,1
Os04g0244201,1
Os04g0243700,1.1771
Os04g0243400,3.19699
Os04g0244400,3.8273
Os04g0244500,2.68998
Os04g0245000,1
Os04g0247700,1
Os04g0247875,1
Os04g0248050,1
Os04g0249500,1.20505
Os04g0249550,1
Os04g0244800,70.8953
Os04g0249600,4.54782
Os04g0249900,1.0443
Os04g0249700,7.52588
Os04g0247500,13.2961
Os04g0250050,1.44995
Os04g0250200,3.7376
Os04g0251825,1
Os04g0250700,6.0528
Os04g0252662,1
Os04g0252400,1.15435
Os04g0252550,1
Os04g0234600,416.735
Os04g0252200,3.8172
Os04g0253601,1
Os04g0257500,1
Os04g0254300,1.05365
Os04g0259100,1
Os04g0258900,1.01939
Os04g0254000,3.09102
Os04g0259150,1.209
Os04g0255525,1
Os04g0255600,1.02276
Os04g0261400,1
Os04g0259200,1.68269
Os04g0266700,1
Os04g0267250,1
Os04g0267600,1
Os04g0267950,1
Os04g0268300,1
Os04g0266900,1.22851
Os04g0268700,1
Os04g0269100,1.01256
Os04g0266400,7.48722
Os04g0269700,1.82934
Os04g0269800,3.21408
Os04g0269900,1.80302
Os04g0270900,1
Os04g0252850,1.00003
Os04g0253000,197.472
Os04g0270200,3.84092
Os04g0270550,1
Os04g0270100,7.4196
Os04g0272400,1
Os04g0272200,1.09182
Os04g0271000,7.17537
Os04g0271700,1.43352
Os04g0272500,2.04362
Os04g0269600,24.1953
Os04g0271200,7.69407
Os04g0271450,1.43765
Os04g0273600,1
Os04g0273900,1
Os04g0274100,1
Os04g0274250,1.01684
Os04g0273100,1.01712
Os04g0273350,1.19673
Os04g0275950,1
Os04g0274400,2.30856
Os04g0275100,1.07658
Os04g0276600,1.79443
Os04g0272700,3.9286
Os04g0276200,1
Os04g0276300,1
Os04g0277400,1.00762
Os04g0278000,1.68776
Os04g0278101,1.0363
Os04g0278100,1
Os04g0278200,1.28899
Os04g0278550,1.0065
Os04g0279300,1
Os04g0279700,1
Os04g0278900,6.33868
Os04g0280300,1
Os04g0280500,1
Os04g0281300,1
Os04g0280700,1.07252
Os04g0280600,1
Os04g0280650,1
Os04g0280200,2.66444
Os04g0280251,1
Os04g0281900,7.1259
Os04g0282000,1.87977
Os04g0282200,1.64519
Os04g0283600,1
Os04g0283001,1.19712
Os04g0283800,1
Os04g0283900,1.62551
Os04g0282400,15.9322
Os04g0284100,1.93655
Os04g0285601,1
Os04g0284600,1.41331
Os04g0284900,1.56811
Os04g0284500,1.57445
Os04g0284550,2.36626
Os04g0286366,1.12199
Os04g0286400,2.66314
Os04g0286500,1.09113
Os04g0286300,4.01405
Os04g0286333,1
Os04g0288100,1
Os04g0289500,1
Os04g0289600,1
Os04g0289700,1
Os04g0289800,1
Os04g0288500,1
Os04g0288550,1
Os04g0287400,5.85005
Os04g0290000,2.03537
Os04g0291000,1.06521
Os04g0292150,1
Os04g0292451,1
Os04g0291900,1
Os04g0290400,2.87627
Os04g0290450,1.03252
Os04g0293100,1
Os04g0290800,1.88177
Os04g0290750,1
Os04g0291100,1.73959
Os04g0293600,1
Os04g0293300,1.60804
Os04g0294401,1
Os04g0294812,1
Os04g0293700,1.77052
Os04g0295000,2.01877
Os04g0295100,2.71028
Os04g0295200,1.0424
Os04g0295500,1
Os04g0296034,1
Os04g0295901,1.2184
Os04g0296301,1.60476
Os04g0295400,3.3821
Os04g0297800,5.68675
Os04g0297933,1.03024
Os04g0298066,1
Os04g0298501,1
Os04g0298200,5.11763
Os04g0298700,1
Os04g0296700,17.5428
Os04g0299500,1
Os04g0300100,1
Os04g0301500,1
Os04g0298600,2.79425
Os04g0300600,2.3331
Os04g0302300,1.01811
Os04g0301700,2.33541
Os04g0302400,1.04037
Os04g0302900,1.03276
Os04g0303100,1.1096
Os04g0303250,1.02678
Os04g0303950,1.11546
Os04g0304000,1.49157
Os04g0303900,7.19235
Os04g0304400,1
Os04g0304750,1
Os04g0306300,1
Os04g0306350,1
Os04g0305700,2.32727
Os04g0306750,2.15214
Os04g0306400,7.84703
Os04g0307300,1
Os04g0306800,6.63443
Os04g0307800,1
Os04g0307900,1
Os04g0307466,1.08195
Os04g0307500,2.52698
Os04g0307200,11.5114
Os04g0308400,1
Os04g0308500,1.01109
Os04g0308600,1.00903
Os04g0309100,1.15568
Os04g0309900,1
Os04g0310200,1
Os04g0310100,1.01109
Os04g0308000,3.6005
Os04g0308100,3.26381
Os04g0310400,1.06786
Os04g0311000,1
Os04g0309600,1.29148
Os04g0309751,1
Os04g0309400,4.66033
Os04g0309500,1.02524
Os04g0310800,1
Os04g0310900,1
Os04g0310500,9.7068
Os04g0311100,4.1567
Os04g0311500,3.68248
Os04g0313301,1
Os04g0312100,1.5231
Os04g0312500,1.18784
Os04g0313600,1
Os04g0313500,1
Os04g0313550,1
Os04g0311400,7.84072
Os04g0313900,1
Os04g0315350,1
Os04g0316701,1
Os04g0316800,1
Os04g0314500,1.44011
Os04g0316200,1.08093
Os04g0317300,1.06783
Os04g0314100,1.2166
Os04g0314201,1.08439
Os04g0317400,1
Os04g0317500,1
Os04g0317800,1
Os04g0319800,1
Os04g0320000,1
Os04g0319700,1.01204
Os04g0319600,2.18664
Os04g0320200,1.58549
Os04g0304200,46.4555
Os04g0304250,1
Os04g0321100,1.03926
Os04g0321500,1.05603
Os04g0320700,5.15123
Os04g0321600,4.43447
Os04g0321700,4.1416
Os04g0322100,1.09658
Os04g0320100,24.5245
Os04g0321800,11.4158
Os04g0323500,4.4317
Os04g0324400,1
Os04g0323800,3.54165
Os04g0324550,1
Os04g0324750,1
Os04g0325300,1.00658
Os04g0324000,1.02976
Os04g0324100,1.58129
Os04g0326000,1
Os04g0326100,1
Os04g0326201,1
Os04g0326366,1
Os04g0328900,1
Os04g0326300,2.17828
Os04g0329200,1
Os04g0329300,1
Os04g0329650,1
Os04g0329500,1.02984
Os04g0330200,20.6728
Os04g0330400,1
Os04g0331600,1
Os04g0330301,3.81465
Os04g0332700,1
Os04g0331650,1.06613
Os04g0333300,1
Os04g0333850,1
Os04g0330900,4.83387
Os04g0334700,1
Os04g0334825,1
Os04g0335200,1
Os04g0336001,1
Os04g0336801,1
Os04g0335400,2.38341
Os04g0334951,1
Os04g0335075,1
Os04g0336600,1
Os04g0336700,1
Os04g0337000,1.66402
ENSRNA049475823,1
Os04g0337201,1.77345
Os04g0337300,5.36698
Os04g0337800,1.02716
Os04g0337500,2.37304
Os04g0338000,11.7496
Os04g0339400,1
Os04g0339800,1
Os04g0340100,1
Os04g0338950,1.06479
Os04g0340300,1
Os04g0340550,1
Os04g0341100,1
Os04g0341500,1
Os04g0342100,1
Os04g0343900,1
Os04g0341900,1.05142
Os04g0343050,1.01423
Os04g0344400,1
Os04g0344100,1.01682
Os04g0345100,1.3379
Os04g0345700,1
Os04g0340800,9.15203
Os04g0345800,1.07937
Os04g0345400,3.74043
Os04g0346000,4.1465
Os04g0346900,1
Os04g0347200,1
Os04g0347400,1.02327
Os04g0346800,1.87464
Os04g0346100,7.58615
Os04g0347600,2.33064
Os04g0338100,106.359
Os04g0347900,1.08197
Os04g0347800,2.63894
Os04g0348100,1.34593
Os04g0348000,3.59665
Os04g0348600,1
Os04g0348800,1
Os04g0348400,1.38421
Os04g0349300,2.65415
Os04g0348300,4.04047
Os04g0349401,2.33451
Os04g0349600,1.6883
Os04g0349650,1.06867
Os04g0349700,2.33625
Os04g0350100,1.53192
Os04g0350700,1.11533
Os04g0349500,21.3066
Os04g0350000,1.86397
Os04g0350201,1
Os04g0350300,1.24988
Os04g0351100,1.25365
Os04g0351333,1.0001
Os04g0351800,1
Os04g0351933,1
Os04g0352066,1
Os04g0352200,1
Os04g0352700,1
Os04g0352400,1.04576
Os04g0353000,3.82888
Os04g0353600,1
Os04g0354600,1.00982
Os04g0357000,1
Os04g0357500,1
Os04g0354400,1
Os04g0354200,1
Os04g0357700,1.0774
Os04g0357200,1
Os04g0357300,1
Os04g0356600,1
Os04g0356800,1.0042
Os04g0355500,1
Os04g0355401,2.59681
Os04g0359300,1
Os04g0359100,1.29748
Os04g0358000,1
Os04g0358150,1
Os04g0359700,1
Os04g0360400,1
Os04g0361500,1
Os04g0362501,1
Os04g0362375,1.14278
Os04g0359900,1.65221
Os04g0363700,1.18213
Os04g0360500,1.03841
Os04g0360650,1.02774
Os04g0363976,1
Os04g0365100,1
Os04g0365550,1
ENSRNA049475757,1
Os04g0366200,1
Os04g0366000,1.01712
Os04g0364800,4.63983
Os04g0367000,1.05428
Os04g0367201,1
Os04g0367900,1
Os04g0367800,1.06241
Os04g0368300,1
Os04g0368000,1.12898
Os04g0369100,1
Os04g0368800,1.02636
Os04g0367400,3.04787
Os04g0369000,1.01347
Os04g0369066,1.056
Os04g0369033,1
Os04g0369600,1.01703
Os04g0370500,1
Os04g0370100,1.07331
Os04g0370300,1.24582
Os04g0370600,1.09029
Os04g0371000,1.36915
Os04g0370900,1.4381
Os04g0371200,1
Os04g0371500,1
Os04g0371100,1.0076
Os04g0371600,1.01483
Os04g0372400,2.11648
Os04g0372700,3.03755
Os04g0372750,3.46578
Os04g0372775,17.9935
Os04g0372100,1.00809
Os04g0372201,1.15344
Os04g0373150,1
Os04g0374400,1
Os04g0373000,1.55405
Os04g0374601,1
Os04g0375300,1
Os04g0375400,1
Os04g0373400,1.19957
Os04g0372800,4.6609
Os04g0375750,1
Os04g0375900,1.06652
Os04g0376200,1.01781
Os04g0376100,1.81412
Os04g0376000,6.30595
Os04g0376400,1.01587
Os04g0376300,5.01315
Os04g0377500,1
Os04g0376600,1.06998
Os04g0376700,1.08935
Os04g0377600,1.76137
Os04g0377932,4.8852
Os04g0376500,6.7993
ENSRNA049448453,1
Os04g0378575,1.02491
Os04g0378400,3.39111
Os04g0379300,1.25306
Os04g0378200,5.05685
Os04g0378066,1
Os04g0379400,5.34655
Os04g0379600,2.04941
Os04g0379500,4.38777
Os04g0379800,1.03717
Os04g0380000,1.23442
Os04g0380200,1.22821
Os04g0379700,15.0889
Os04g0379900,6.53428
Os04g0379916,1.00004
Os04g0379933,1.05894
Os04g0380800,1
Os04g0380500,2.01062
Os04g0381000,1.36742
Os04g0381400,1
Os04g0381500,1
Os04g0381100,1.56908
Os04g0381700,1
Os04g0381600,4.84532
Os04g0382100,6.9338
Os04g0382400,1
Os04g0382550,1
Os04g0382200,2.22739
Os04g0382250,1.07424
Os04g0382800,1.01613
Os04g0382900,1.01379
Os04g0382700,3.05223
Os04g0383100,1
Os04g0382300,5.9046
Os04g0384000,1
Os04g0380300,17.6783
Os04g0380400,1.00159
Os04g0383700,1.15067
Os04g0385350,1
Os04g0384200,1.34705
Os04g0384650,1.12927
Os04g0384800,1.30879
Os04g0385600,1
Os04g0385650,1
Os04g0386300,1
Os04g0385900,3.51275
Os04g0385700,3.43254
Os04g0386500,8.22135
Os04g0386700,1
Os04g0386900,1
Os04g0387000,1
Os04g0387300,1.95808
Os04g0387600,2.08424
ENSRNA049475862,1
ENSRNA049475857,1
Os04g0388000,1.15213
Os04g0387900,5.38298
Os04g0386600,5.06735
Os04g0386650,1
Os04g0389100,1.00912
Os04g0388900,2.78265
Os04g0388700,2.98656
Os04g0388500,4.97722
Os04g0388601,1.20953
Os04g0388800,4.25812
Os04g0389600,1.22172
Os04g0389800,1.06575
Os04g0389500,2.65194
ENSRNA049475834,1
Os04g0390100,1.31914
Os04g0390700,1
Os04g0390800,1
Os04g0391000,1
Os04g0391250,1
Os04g0390600,2.38605
Os04g0391500,1.84413
Os04g0392700,1
Os04g0392300,1
Os04g0392500,1
Os04g0393100,1
Os04g0393200,1
Os04g0389901,1.09945
Os04g0390000,18.7165
Os04g0393500,1
Os04g0394100,1
Os04g0393900,1.31315
Os04g0393950,1
Os04g0393300,8.83308
Os04g0391900,16.279
Os04g0394300,3.29453
Os04g0394500,4.36273
Os04g0395100,1.01303
Os04g0394700,2.98795
Os04g0394733,1
Os04g0394766,1.87275
ENSRNA049475843,1
Os04g0390500,18.5458
Os04g0395800,1
Os04g0395700,1.28941
Os04g0394200,9.87653
Os04g0394250,1
Os04g0395900,3.05427
Os04g0396800,1.03554
Os04g0396500,1.08043
Os04g0396550,1
Os04g0397000,6.37617
Os04g0395600,13.4071
Os04g0395651,1.00001
Os04g0397400,3.80368
Os04g0397500,10.7519
Os04g0397901,1
Os04g0397800,1
Os04g0398000,1.23697
Os04g0397700,2.18684
Os04g0397601,4.18515
Os04g0397100,132.499
Os04g0398300,17.6361
Os04g0398400,1.01911
Os04g0398500,7.80875
Os04g0398600,5.62772
Os04g0398700,1
Os04g0399300,1
Os04g0399800,1
Os04g0399200,7.06815
Os04g0398800,2.53991
Os04g0399600,1.02746
Os04g0400000,1.14864
Os04g0398900,1
Os04g0399000,2.19188
ENSRNA049448418,1
Os04g0400600,1
Os04g0400700,1
Os04g0400800,1
Os04g0401100,1
Os04g0401200,1
Os04g0401400,1
Os04g0401900,1
Os04g0401800,1.53438
Os04g0401300,3.04912
Os04g0401700,1.07413
Os04g0401751,1
Os04g0402200,1
Os04g0402250,1
Os04g0402500,1.22711
Os04g0402300,3.79677
Os04g0402700,3.48059
Os04g0401000,42.7863
Os04g0403200,2.27047
Os04g0403300,5.061
Os04g0403400,1.19566
Os04g0403450,1
Os04g0402100,14.4231
Os04g0403600,3.99648
Os04g0403701,12.9261
Os04g0404000,1
Os04g0404100,1
Os04g0404400,1
Os04g0404601,1
Os04g0403500,57.4368
Os04g0403900,36.561
Os04g0404900,2.22429
Os04g0405300,1.2662
Os04g0405000,20.9756
Os04g0405100,1.66214
Os04g0405150,1
Os04g0405500,1.02741
Os04g0405401,3.40759
Os04g0405700,1.03827
Os04g0405800,4.41827
Os04g0406300,1
Os04g0407500,1.12525
Os04g0407300,1.05839
Os04g0406600,2.11483
Os04g0405900,6.22963
Os04g0405600,7.7435
Os04g0407350,1.15788
Os04g0407800,1.10442
Os04g0407850,1
Os04g0407900,1.23939
Os04g0408600,4.21192
Os04g0408650,5.41425
Os04g0408700,4.73943
Os04g0409100,1
Os04g0408801,7.83183
Os04g0408900,15.8046
Os04g0409500,3.36491
Os04g0409200,13.9441
Os04g0409600,4.72058
Os04g0410250,1
Os04g0410200,1.36633
Os04g0410300,1.48439
Os04g0410400,1.10174
Os04g0411100,1
Os04g0411200,1
Os04g0410700,1
Os04g0410600,1.31429
Os04g0411400,1
Os04g0409900,4.6331
Os04g0410050,1
Os04g0411300,1.02551
Os04g0411651,1.00695
Os04g0411800,2.61001
Os04g0412000,1.5475
Os04g0412100,2.46405
Os04g0412250,1
Os04g0412350,1.48927
Os04g0412300,2.26518
Os04g0412200,1.91253
Os04g0412225,1.71645
Os04g0404800,66.07
ENSRNA049447883,1
Os04g0412700,1.00907
Os04g0412800,1.03186
Os04g0413100,1
Os04g0413000,1.10447
Os04g0412900,1.60326
Os04g0413200,1
Os04g0413301,1
Os04g0413500,1.02161
Os04g0413900,1.1164
Os04g0413600,5.2025
Os04g0413950,1
Os04g0414000,1.03834
Os04g0412500,32.9043
Os04g0414250,1
Os04g0414300,1
Os04g0414500,1
Os04g0414400,1.151
Os04g0414100,12.583
Os04g0415100,1
Os04g0415800,1
Os04g0415401,1.01832
Os04g0415200,1.88916
Os04g0415600,1.37887
Os04g0414800,1.06169
Os04g0414850,1.09111
Os04g0414900,1.22114
Os04g0415000,3.24015
Os04g0415900,1
Os04g0416400,1.38923
Os04g0417400,1
Os04g0417000,1.00531
Os04g0416900,1.58551
Os04g0416450,1
Os04g0416500,1.15454
Os04g0416700,3.89078
Os04g0416000,6.33052
Os04g0416100,1.10269
Os04g0417600,1.01706
Os04g0417750,1
Os04g0417800,1.73345
Os04g0418100,1.24921
Os04g0418600,1
Os04g0418000,5.6963
Os04g0418900,1
Os04g0419100,1
Os04g0418300,1
Os04g0418500,1.5893
Os04g0419400,1
Os04g0419200,1.06575
Os04g0418800,3.23172
Os04g0419550,2.35873
Os04g0419600,1.31549
Os04g0420300,1
Os04g0419800,1.32606
Os04g0419900,1.87406
Os04g0419700,3.34827
Os04g0419750,1.00001
Os04g0420700,1.8018
Os04g0420500,1.27103
Os04g0420600,1.22244
Os04g0420033,3.01226
Os04g0420166,1.00001
Os04g0420801,1.19746
Os04g0420900,1.56335
Os04g0421700,1.86149
Os04g0421850,1.02221
Os04g0421800,5.2997
Os04g0421900,5.03085
Os04g0422200,1
Os04g0422500,1
Os04g0422600,1
Os04g0422700,1
Os04g0422900,1
Os04g0422300,1.08177
Os04g0422950,1
Os04g0423200,1
Os04g0423100,1.07681
Os04g0423400,7.5755
Os04g0422000,13.776
Os04g0423800,1
Os04g0423700,2.06293
Os04g0424200,1.15647
Os04g0428002,1
Os04g0428300,1
Os04g0428500,1.01931
Os04g0428900,2.43024
Os04g0429050,1
Os04g0429087,1
Os04g0425100,1.89041
Os04g0425800,1
Os04g0428950,3.78945
Os04g0429100,2.44667
Os04g0429300,1
Os04g0429200,2.02713
Os04g0429500,1.05639
Os04g0429600,1.01872
Os04g0429900,1.89593
Os04g0429400,1
Os04g0429450,6.42545
Os04g0429800,2.925
Os04g0429850,1
Os04g0430000,4.03392
Os04g0423600,53.8783
