"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AverageFPKM"
"Os01g0120400",151.732842257005,-0.179988727882292,0.877434832249578,-0.205130593483319,0.837470094495709,0.999809817485978,1.70712
"Os01g0120500",2875.39380766315,0.234504372997114,0.77610059177633,0.30215718874841,0.762532238206488,0.999809817485978,26.4555
"Os01g0120800",1531.32250366225,0.471876690373213,1.12080749618462,0.421014930734802,0.673744179201436,0.999809817485978,6.5057
"Os01g0121700",1433.95923063809,-0.119588841843968,0.871602458764387,-0.137205718778606,0.890868190731778,0.999809817485978,6.13445
"Os01g0121800",237.280090524335,0.0651711544948214,0.980243196371229,0.0664846792470267,0.946991954910352,0.999809817485978,2.1888
"Os01g0123700",139.667387413738,-0.0602058406947737,0.935843243193466,-0.0643332536006005,0.948704875742952,0.999809817485978,1.521
"Os01g0125900",1075.1236218293,0.239409480373349,0.889038617419329,0.269290304923198,0.78770629226565,0.999809817485978,2.81813
"Os01g0127300",358.301286352295,0.0640551015683814,1.12011727147967,0.0571860672086279,0.954396976754311,0.999809817485978,2.34885
"Os01g0128200",56.9428266605517,-0.0210682141924994,1.28646184958238,-0.0163768666745452,0.986933734994547,0.999809817485978,1.6464
"Os01g0128800",3659.9843094196,0.316453212752144,0.79341309306633,0.398850504885339,0.690003360720862,0.999809817485978,9.6248
"Os01g0130000",91.7517690757976,0.247014739522245,0.953684319283478,0.259011010800547,0.795626744935139,0.999809817485978,2.37463
"Os01g0130200",134.17493491397,0.492994434769003,1.27041298665949,0.388058403012171,0.697972814059875,0.999809817485978,1.11379
"Os01g0131800",77.7296513975162,-0.125005315203693,1.12888143397442,-0.11073378606608,0.911827453320065,0.999809817485978,1.57466
"Os01g0132700",133.84120167976,0.176953598781157,0.884732856844157,0.20000794297654,0.84147436904084,0.999809817485978,1.91836
"Os01g0133400",617.542617698032,0.14089632454297,1.01009364914546,0.139488377797612,0.889064239331376,0.999809817485978,3.34235
"Os01g0133500",652.563543889698,0.245657028812555,1.0555071086539,0.232738393515744,0.815964554020572,0.999809817485978,3.545
"Os01g0134500",491.762732470444,-0.268589510168707,1.12461986226062,-0.238826930931853,0.811239786545795,0.999809817485978,5.0771
"Os01g0138900",2580.64537921884,0.292717812922912,1.35222622057033,0.216471037515788,0.828620598667417,0.999809817485978,14.4967
"Os01g0140500",394.394072141949,0.00535290037142445,0.879673178870023,0.00608510126260808,0.995144821614956,0.999809817485978,3.5024
"Os01g0141600",714.27647888424,-0.248321902396443,0.776456157134872,-0.319814454576228,0.749108989487486,0.999809817485978,4.79135
"Os01g0141900",233.04124989938,0.446514375942968,1.10346410553124,0.404647848266894,0.685736381871004,0.999809817485978,1.00856
"Os01g0142100",2487.10640243401,-0.263341667294301,0.80571310614338,-0.326842973369032,0.743786654783871,0.999809817485978,14.6997
"Os01g0142200",137.711458642894,0.229970901124762,0.881771384029598,0.260805584406493,0.794242437719833,0.999809817485978,1.6998
"Os01g0142500",578.556816631981,0.328931257962687,0.899262478438702,0.365778919780771,0.714530051028409,0.999809817485978,3.27755
"Os01g0142800",104.584430389035,0.399062355252841,1.20899817655039,0.330076887619034,0.741341866466805,0.999809817485978,1.98432
"Os01g0143100",251.192610836797,-0.0135853055427132,0.967519711354662,-0.0140413734038471,0.988796973081589,0.999809817485978,1.92931
"Os01g0144000",442.575742843767,0.112575208040262,0.997046546758508,0.112908678542897,0.910102955850404,0.999809817485978,3.74372
"Os01g0144340",193.118924120795,-0.475170915687663,0.854405318323943,-0.556142272873241,0.578113598648783,0.999809817485978,1.66
"Os01g0144600",376.398663740489,0.0232925491163821,0.82760668687333,0.0281444670346739,0.97754692854104,0.999809817485978,4.06407
"Os01g0147200",1740.25352780477,0.405909605948459,0.799201641992554,0.507893858847003,0.611527781725286,0.999809817485978,6.96723
"Os01g0147900",15217.6205618597,0.0545376059150126,0.752436482393166,0.0724813418689545,0.942218853441725,0.999809817485978,159.003
"Os01g0148050",3108.43062266768,0.470391262447066,0.784747812192574,0.599417105901576,0.548894772725954,0.999809817485978,7.5325
"Os01g0148100",439.124965576568,-0.0964105255612756,0.831823849722571,-0.115902574317183,0.907729755438535,0.999809817485978,2.0978
"Os01g0148400",705.199724611101,0.257836713948762,0.933118263499073,0.276317294425154,0.782304373784691,0.999809817485978,3.08438
"Os01g0148500",413.888713539879,0.348256540400542,1.13820234512587,0.305970675505882,0.759626973259,0.999809817485978,2.23197
"Os01g0149800",6588.6514015748,-0.311356734961024,0.814738877110591,-0.382155244715002,0.702346216471755,0.999809817485978,158.24
"Os01g0150000",1895.59192579623,0.192839641220749,0.90122941140996,0.213973976857961,0.830567350660099,0.999809817485978,16.1971
"Os01g0150100",259.656904425348,0.241310971313185,0.861928513848386,0.279966339941309,0.779503329430712,0.999809817485978,1.12825
"Os01g0150200",209.825089767842,0.499040953108978,1.01022833212075,0.493988276948589,0.621314458720949,0.999809817485978,1.9784
"Os01g0151200",14094.8775790526,0.246255841938611,0.780693387429986,0.315432211805042,0.752433512731507,0.999809817485978,75.7802
"Os01g0151600",242.696425494425,0.285493202611371,0.948606666238842,0.300960569614518,0.763444562202122,0.999809817485978,1.44205
"Os01g0153100",756.97126011029,-0.0149848687530614,1.16920510413075,-0.0128162874932042,0.989774362022281,0.999809817485978,15.1901
"Os01g0153400",497.331094811683,-0.0216286236588635,0.851017491797472,-0.0254150165740785,0.979723933483002,0.999809817485978,3.91015
"Os01g0155600",1276.56835333577,0.420438376195609,0.802461574141388,0.523935836610577,0.600323168255175,0.999809817485978,6.93975
"Os01g0164400",400.565994111582,0.401543555654329,0.977379337624672,0.410836959813579,0.681192089922411,0.999809817485978,2.84008
"Os01g0164500",184.457893658315,-0.335933998002077,0.895120244125422,-0.375294827937114,0.707441212237927,0.999809817485978,1.24646
"Os01g0164600",5252.06226606078,0.339605506110855,0.776228413923812,0.437507182189015,0.66174356853869,0.999809817485978,34.5288
"Os01g0166100",400.175247650028,-0.328105537955192,0.836549650658999,-0.39221286829386,0.694900936806655,0.999809817485978,3.67745
"Os01g0166700",988.153831260211,-0.151457461825781,0.782449081020072,-0.193568457679479,0.846513798145018,0.999809817485978,9.40355
"Os01g0167400",118.441799285916,-0.325820143816573,1.02678314598222,-0.317321281607999,0.750999830773764,0.999809817485978,1.14838
"Os01g0169500",906.519080407729,-0.0635961664135304,0.890225915151972,-0.0714382330721902,0.943048981733859,0.999809817485978,2.56759
"Os01g0170100",192.76168078856,-0.281361375686446,0.87882778057763,-0.320155304491529,0.748850603192956,0.999809817485978,1.50825
"Os01g0171800",1606.99255266561,0.316878453001374,1.03169054170678,0.307144865821048,0.758733109063086,0.999809817485978,7.51237
"Os01g0172000",485.07112900129,0.0482886479431198,0.838457250560927,0.0575922599641362,0.954073415094928,0.999809817485978,1.96559
"Os01g0172100",846.365077300048,-0.00875937086251163,0.910742456737235,-0.00961783520435884,0.992326196090278,0.999809817485978,5.70245
"Os01g0172200",400.667805255698,0.385278729540743,0.802630367275647,0.480020125389084,0.63121308264063,0.999809817485978,1.21401
"Os01g0173000",611.517259353393,-0.377192013150691,0.822573123567015,-0.458551346189177,0.64655638224588,0.999809817485978,1.51601
"Os01g0173100",508.481786362823,0.0504983723870668,0.880136357470517,0.0573756236274541,0.95424598053435,0.999809817485978,7.08605
"Os01g0174900",196.338534253985,0.244417745891669,0.922927523573371,0.26482875377401,0.791141385191205,0.999809817485978,1.40626
"Os01g0175000",1500.5619483109,0.073858808279137,0.781699624474136,0.0944848967131374,0.924723979446636,0.999809817485978,12.4411
"Os01g0177200",676.144869618545,-0.0198963718429811,0.811795127558491,-0.0245091047821638,0.980446521331586,0.999809817485978,2.69225
"Os01g0178100",426.272036204777,-0.293123357122595,0.834682538132088,-0.351179452943352,0.725453723865625,0.999809817485978,2.76437
"Os01g0179400",1216.53094365708,0.48184785086869,0.763626898952502,0.630999054027118,0.528041142964748,0.999809817485978,1.56941
"Os01g0180300",515.296432930906,-0.193463689529389,1.07488373970801,-0.179985688109807,0.857163803947638,0.999809817485978,3.83405
"Os01g0180800",466.273644015459,0.0640510919649404,1.26271854510248,0.050724757479302,0.959544848424644,0.999809817485978,27.4535
"Os01g0181000",185.949031568847,-0.195870232872743,0.876900746250425,-0.223366479855642,0.823250290494618,0.999809817485978,1.48378
"Os01g0182200",326.740217886014,-0.467735870419368,0.972484521492658,-0.480969989837416,0.630537827803108,0.999809817485978,5.03555
"Os01g0182600",18418.1134817009,0.375601319871414,1.21845197879052,0.308261077506106,0.757883680497285,0.999809817485978,35.6553
"Os01g0182900",546.981473948182,0.00664975312935453,0.80175882610528,0.00829395687685432,0.993382455729917,0.999809817485978,4.58558
"Os01g0183633",211.450533489076,0.091163480340622,0.920892332287779,0.0989947219064621,0.921142460828549,0.999809817485978,2.17491
"Os01g0183800",704.452401027493,0.425101364437233,0.825457482447058,0.514988807390812,0.606560841319255,0.999809817485978,3.73462
"Os01g0184800",103.530489944194,0.448389965551449,0.958213961014857,0.467943469615651,0.639825016313321,0.999809817485978,2.01664
"Os01g0185500",171.171313269818,-0.173858655655138,0.868654160146195,-0.200147151342575,0.841365497900838,0.999809817485978,1.23993
"Os01g0187400",1935.97533166563,0.253624273855338,0.791906854665001,0.320270335281576,0.748763408771571,0.999809817485978,3.87407
"Os01g0191300",400.77815093615,-0.245144039569228,1.13427620575542,-0.21612376097228,0.828891278793728,0.999809817485978,2.32265
"Os01g0191500",1280.16767331297,-0.0686159309768981,0.768719643337909,-0.0892600203098185,0.928875266368695,0.999809817485978,7.25165
"Os01g0191700",3706.65029378585,0.11804039448622,0.847565429221929,0.139269949453438,0.889236835293895,0.999809817485978,18.965
"Os01g0192600",123.178989305326,-0.0744432402476846,1.27454217604775,-0.0584078280394978,0.953423779545408,0.999809817485978,1.2427
"Os01g0197200",523.83511930504,-0.179451023473548,0.849143391033514,-0.211331826130253,0.832628350030571,0.999809817485978,2.3679
"Os01g0197400",510.526243579457,0.212910366506353,0.882949124462115,0.241135486301157,0.809450110013178,0.999809817485978,4.63875
"Os01g0198200",918.423270578803,0.478426514062096,0.861060715166314,0.555624598399764,0.578467511980594,0.999809817485978,13.9743
"Os01g0198900",1920.3341025206,0.265641611689952,1.18717739350672,0.223758987614558,0.822944843946438,0.999809817485978,16.0004
"Os01g0199900",154.155697487666,0.198943145259951,1.0484896322118,0.189742596538869,0.849510839886755,0.999809817485978,1.07997
"Os01g0200000",111.377682473268,-0.463525437533335,0.975241583319858,-0.475292938140958,0.634578191829657,0.999809817485978,4.41237
"Os01g0200700",200937.169988629,0.490774159036821,0.923398834472228,0.53148665637782,0.59508158558371,0.999809817485978,4023.88
"Os01g0201000",421.384654164413,0.266619028445005,0.800791630415889,0.332944324488678,0.73917631021994,0.999809817485978,4.8774
"Os01g0201200",2743.82513014296,-0.0162418737591269,0.946446604346829,-0.0171608981262454,0.986308256367114,0.999809817485978,11.3575
"Os01g0203000",345.206600405601,0.308640762141797,1.01334197413211,0.304577102321391,0.760688261599197,0.999809817485978,3.00705
"Os01g0203800",507.269180700012,-0.117642299436775,0.986302893669525,-0.11927603598433,0.905056668462181,0.999809817485978,2.33883
"Os01g0205100",217.474875182835,0.238333269738954,0.842061441503582,0.283035486476363,0.777149634450738,0.999809817485978,1.34819
"Os01g0205300",531.208084042885,-0.22240051429624,0.783521850447048,-0.283847239447562,0.77652745087303,0.999809817485978,7.9684
"Os01g0205700",441.294893688203,-0.378233654497342,0.899404483179793,-0.420537879864817,0.674092563222024,0.999809817485978,3.13963
"Os01g0208600",1271.47771795738,-0.00995975650540309,0.884122843445123,-0.0112651274415593,0.99101191884186,0.999809817485978,4.64618
"Os01g0208700",3881.54671028456,0.37802748271874,0.887060870750434,0.42615731928175,0.669993215440263,0.999809817485978,15.311
"Os01g0209000",442.525092677118,-0.10077725074019,0.826817056086646,-0.121885790814684,0.902989469005968,0.999809817485978,2.50385
"Os01g0209400",257.064623691469,-0.410985052039413,1.07375249887628,-0.382755851529586,0.701900798540333,0.999809817485978,1.80537
"Os01g0210600",2188.08515332525,0.337456730138247,0.837000251438615,0.403173988966234,0.686820233360839,0.999809817485978,23.6939
"Os01g0212400",251.145545905527,0.478546346949323,0.88726794752243,0.539348173554106,0.589646634506517,0.999809817485978,1.20786
"Os01g0214300",371.316490935946,-0.411122663361362,0.812231216931213,-0.506164568402915,0.612741126010847,0.999809817485978,3.67215
"Os01g0214400",1012.53014921361,0.395481201463775,0.787451987800119,0.502228970897157,0.615506466276242,0.999809817485978,4.27858
"Os01g0214800",182.983635924326,-0.479502671670661,1.0031719424994,-0.477986525895032,0.632659795217709,0.999809817485978,7.47002
"Os01g0218032",3019.80477341878,-0.0451719450137911,0.766795272252589,-0.0589100463296951,0.953023756136513,0.999809817485978,5.17335
"Os01g0218700",4661.72065878472,0.071861760545891,0.758405918695201,0.0947536916240388,0.9245104700349,0.999809817485978,28.257
"Os01g0218900",278.275318678382,-0.0626800437156566,0.963363315008354,-0.0650637643546901,0.948123231130724,0.999809817485978,1.55787
"Os01g0220300",143.982082957588,0.418711300829985,0.970632237701813,0.4313799651054,0.666192115123816,0.999809817485978,1.88774
"Os01g0220400",83.4698676356222,0.238588537888495,1.29241234597715,0.184607133033929,0.853537190759606,0.999809817485978,1.39729
"Os01g0221500",1685.4271060853,0.442392505744972,1.0140857585964,0.436247626983039,0.662657076039674,0.999809817485978,6.5218
"Os01g0221600",891.227721121306,-0.381760962136695,1.07184157617112,-0.35617293695626,0.72171105791677,0.999809817485978,5.5948
"Os01g0221700",430.532350195834,-0.456643679900863,0.805084242103282,-0.567199873031773,0.570578394300665,0.999809817485978,3.55863
"Os01g0222700",291.025367837971,0.349104640846717,1.04815424291838,0.333066095191014,0.739084391730577,0.999809817485978,1.21105
"Os01g0223600",488.141358562594,0.0817203648872977,0.936484557999181,0.087262906995386,0.930462537440477,0.999809817485978,2.26069
"Os01g0223700",330.044747752967,-0.427212577494298,0.840684252510231,-0.508172451450908,0.611332408771539,0.999809817485978,1.9543
"Os01g0224400",252.900154730511,0.154372830754723,0.989009412263582,0.156088333276227,0.875963394344963,0.999809817485978,1.10533
"Os01g0224500",305.645809210908,-0.211068976550496,0.950290591502958,-0.222109929781241,0.824228308068782,0.999809817485978,5.28092
"Os01g0225300",509.802425384344,0.216524545168183,0.879943229809201,0.2460664936477,0.805630759939706,0.999809817485978,2.02747
"Os01g0226300",61.6620633227546,-0.353792099816418,1.13334962120304,-0.31216501351178,0.754915119617676,0.999809817485978,1.22233
"Os01g0226500",287.708146238976,0.264729898722284,0.821283271859165,0.322336893728526,0.747197486252988,0.999809817485978,1.3473
"Os01g0227400",79.6233895738697,-0.334617553278018,1.21928432745016,-0.274437672776283,0.783748295229749,0.999809817485978,3.24405
"Os01g0227800",691.586530668028,0.386920579216111,1.29169656411822,0.299544482786669,0.764524636781879,0.999809817485978,3.50813
"Os01g0228300",416.412569552967,0.24884775602109,0.976214393801649,0.254910967919668,0.798791864874949,0.999809817485978,3.89633
"Os01g0228600",2048.07827042504,0.126129924547925,0.849702283558523,0.148440138373758,0.881995425088035,0.999809817485978,17.3656
"Os01g0229100",465.796221734177,0.396706152550497,0.840144218122703,0.472188160072011,0.6367924900425,0.999809817485978,2.31012
"Os01g0229600",381.088237254518,-0.233840231842559,1.0236553777734,-0.228436480596816,0.819306931663375,0.999809817485978,3.69303
"Os01g0231700",119.076335137657,-0.0217568491705213,1.10049810509795,-0.0197700014836326,0.984226848553004,0.999809817485978,2.15735
"Os01g0231800",107.10175292302,-0.317293691437272,0.918228818661021,-0.345549698494495,0.729681154420482,0.999809817485978,1.47875
"Os01g0231900",828.156968598855,0.275426131488289,0.806673604210301,0.341434416659659,0.732776569312718,0.999809817485978,3.42733
"Os01g0232300",305.146863325105,-0.470321466962256,1.05103850364287,-0.44748262345493,0.654526631410383,0.999809817485978,1.04045
"Os01g0232400",682.641895860518,-0.407864614459125,0.803477542110536,-0.50762416257182,0.611716942148993,0.999809817485978,4.87638
"Os01g0232700",499.048128446174,-0.0207085604194067,0.915966361792386,-0.0226084289589889,0.981962620210274,0.999809817485978,4.21453
"Os01g0234800",230.568604203593,-0.114001547035428,0.926769666553208,-0.123009579564054,0.9020995121856,0.999809817485978,2.90735
"Os01g0235100",3863.18987138194,-0.0387363602748847,0.936702608322915,-0.0413539579485518,0.967013717606866,0.999809817485978,46.7945
"Os01g0235800",554.982198029341,0.279016751822725,0.816461646192063,0.341738957517533,0.732547351392001,0.999809817485978,3.12858
"Os01g0236700",10979.2277786929,0.276903006940173,0.79963844659105,0.346285259445243,0.729128345404047,0.999809817485978,30.3373
"Os01g0236800",443.789662935782,-0.0821093147511592,0.990915137986147,-0.0828621055462239,0.933961185772736,0.999809817485978,2.9972
"Os01g0238200",120.900744926798,-0.249389709328107,0.895759904629157,-0.278411333259389,0.78069662061882,0.999809817485978,4.61763
"Os01g0238600",122.408628669562,-0.492597833311188,1.09390876417613,-0.450309796797527,0.65248707595246,0.999809817485978,2.57693
"Os01g0238900",453.962098954647,0.241380667687425,0.831601946501921,0.290259863751855,0.77161744175231,0.999809817485978,2.17556
"Os01g0239100",209.454515244715,0.477348796034567,1.38685881029783,0.344194226903354,0.730700223635208,0.999809817485978,4.1318
"Os01g0239200",167.85330183517,0.0610153213658214,1.00923987208341,0.0604567091070882,0.951791893874929,0.999809817485978,114.654
"Os01g0242300",167.484795238592,-0.330383415884917,0.911790295006159,-0.362345835105302,0.717093610453863,0.999809817485978,2.38773
"Os01g0242500",170.573764628869,0.110203262599116,0.860199532253942,0.128113604421936,0.898059069996945,0.999809817485978,2.21945
"Os01g0242600",943.368130502242,0.424648481399334,1.01488993269499,0.418418261645083,0.675641337073962,0.999809817485978,3.42097
"Os01g0242900",141.945612358674,-0.396984467542865,0.995772368053441,-0.398669897136129,0.690136451486712,0.999809817485978,3.11183
"Os01g0243200",180.364031450114,-0.117554528685308,0.951354990222943,-0.123565367179879,0.901659415268196,0.999809817485978,1.26555
"Os01g0243400",98.319249650291,-0.429637706905698,1.10071556931708,-0.390325819750382,0.696295633075555,0.999809817485978,1.30409
"Os01g0246400",21.8617306423094,-0.0958130384256948,1.65224980009993,-0.0579894386550385,0.953757041103132,0.999809817485978,8.38203
"Os01g0247500",56.7669335701974,-0.19962150621949,1.03634352176197,-0.192620981390512,0.84725581186816,0.999809817485978,1.22067
"Os01g0248400",452.974720440913,-0.127836337353828,0.851892110678914,-0.150061651882125,0.880715974698035,0.999809817485978,4.139
"Os01g0248600",249.948497191503,0.0595967673221211,0.873687134695522,0.0682129391122264,0.945616127041402,0.999809817485978,1.7084
"Os01g0249300",1761.50194230329,-0.0665520867915991,0.787981197143193,-0.0844589782508543,0.932691516875415,0.999809817485978,18.7463
"Os01g0250900",1769.5481950483,0.134049409319275,0.796893444402484,0.168214973106958,0.866414161954484,0.999809817485978,5.5375
"Os01g0251000",191.863544157498,0.243262574823019,0.873390473840113,0.278526709540859,0.780608064634015,0.999809817485978,1.15143
"Os01g0252600",221.812510036631,-0.0306061380673245,0.872210184002281,-0.035090324131373,0.972007716886812,0.999809817485978,2.5047
"Os01g0252900",111.224418118348,-0.191593588872654,1.03192801939093,-0.185665652324992,0.852706965404895,0.999809817485978,1.23725
"Os01g0253100",825.849849390403,-0.130576339146626,0.82195680145594,-0.158860342679,0.873778905801472,0.999809817485978,4.1468
"Os01g0253600",111.527822019132,-0.307331575673458,1.4289304921073,-0.21507804429327,0.829706471452038,0.999809817485978,2.5438
"Os01g0254000",1811.417428917,0.230344076694802,1.03023786582368,0.223583392084547,0.823081487737002,0.999809817485978,17.2398
"Os01g0254100",2285.47395251684,-0.320174218670042,0.756675195294418,-0.423132964660569,0.672198252480424,0.999809817485978,6.65932
"Os01g0254900",1912.12901043289,0.451581087402452,0.892228135703497,0.50612737856153,0.612767231677842,0.999809817485978,12.3916
"Os01g0255000",1031.84819496045,0.155399300545432,0.836091328527116,0.185864026145551,0.852551393569121,0.999809817485978,8.79777
"Os01g0256400",228.781605457461,0.360508105622013,0.89202170717267,0.404147234000247,0.686104452862291,0.999809817485978,2.35602
"Os01g0256600",159.980640517701,0.278299380657389,0.922309250780138,0.301741937882536,0.762848795644905,0.999809817485978,2.53451
"Os01g0256900",462.676606922532,0.410117606705883,0.920886417675094,0.445350912809944,0.656066180088657,0.999809817485978,4.29483
"Os01g0258700",1435.7322645391,0.428486733664525,0.827780181790521,0.517633476966906,0.604714019974317,0.999809817485978,5.99047
"Os01g0260700",582.33875004808,-0.00651726751381428,1.05338042157713,-0.00618700270131902,0.995063517560929,0.999809817485978,5.40623
"Os01g0260800",243.355608643564,0.107924791056393,0.866469351957594,0.124556963050754,0.900874301482884,0.999809817485978,3.47023
"Os01g0261500",338.926632167739,-0.110623125403675,0.819587783920001,-0.134974102315893,0.892632350289767,0.999809817485978,4.9883
"Os01g0262600",502.542350277329,0.0341029295661335,0.856411324518312,0.0398207363562301,0.968236044120052,0.999809817485978,2.07389
"Os01g0263500",180.422487053267,0.206737297009604,0.881730676543761,0.234467624309024,0.814621964767205,0.999809817485978,1.29913
"Os01g0264500",480.108749838198,0.396829135275953,0.831285175081564,0.477368233154185,0.633099930804658,0.999809817485978,5.6326
"Os01g0264700",357.93545522234,-0.37992150881043,0.84811302933586,-0.447960938777157,0.654181387405343,0.999809817485978,2.92988
"Os01g0265200",208.847807043708,0.193533076529324,1.00096812880322,0.193345892801518,0.846688087077139,0.999809817485978,1.35646
"Os01g0265800",942.831865257481,-0.346119483467722,0.852615470656318,-0.405950273458315,0.684779137929487,0.999809817485978,6.77195
"Os01g0266200",1072.82031595495,-0.0916747965070954,0.769562017320016,-0.119125937148446,0.905175582182623,0.999809817485978,4.17013
"Os01g0266600",253.648735318618,0.223363515747395,0.926735379205165,0.241021893368274,0.809538148183432,0.999809817485978,3.02168
"Os01g0267400",99.3016357545014,-0.179130970973685,0.995293898364636,-0.179977965571792,0.85716986664607,0.999809817485978,1.23116
"Os01g0267900",266.186845493024,-0.202228133976196,0.845553492741287,-0.239166576345835,0.810976418862268,0.999809817485978,5.05077
"Os01g0268100",420.528757765239,0.0802539644167932,0.853776538143961,0.0939987933976946,0.925110115222841,0.999809817485978,2.65473
"Os01g0268300",1174.53493320958,-0.0585977591159529,1.15060768977925,-0.0509276616491197,0.959383163296319,0.999809817485978,6.5764
"Os01g0269000",386.505026263871,0.109389411732321,0.874625260842164,0.125070034710627,0.900468105826789,0.999809817485978,2.45752
